status_change_date,Airport Quarantine,Ariyalur,Chengalpattu,Chennai,Coimbatore,Cuddalore,Dharmapuri,Dindigul,Erode,Kallakurichi,Kancheepuram,Kanyakumari,Karur,Krishnagiri,Madurai,Nagapattinam,Namakkal,Nilgiris,Other State,Perambalur,Pudukkottai,Railway Quarantine,Ramanathapuram,Ranipet,Salem,Sivaganga,Tenkasi,Thanjavur,Theni,Thiruvallur,Thiruvarur,Thoothukkudi,Tiruchirappalli,Tirunelveli,Tirupathur,Tiruppur,Tiruvannamalai,Vellore,Viluppuram,Virudhunagar
2020-06-08,193.0,381.0,1990.0,23299.0,175.0,493.0,22.0,175.0,75.0,328.0,535.0,106.0,91.0,37.0,328.0,91.0,85.0,18.0,6.0,163.0,46.0,266.0,122.0,148.0,261.0,48.0,106.0,118.0,128.0,1432.0,68.0,379.0,116.0,406.0,56.0,114.0,505.0,109.0,446.0,185.0
2020-06-09,205.0,384.0,2148.0,24546.0,180.0,493.0,23.0,181.0,77.0,331.0,568.0,107.0,91.0,37.0,344.0,98.0,85.0,18.0,6.0,164.0,50.0,294.0,128.0,149.0,271.0,48.0,106.0,126.0,129.0,1522.0,75.0,389.0,120.0,416.0,56.0,114.0,524.0,125.0,447.0,186.0
2020-06-10,212.0,384.0,2330.0,25938.0,181.0,500.0,27.0,184.0,78.0,335.0,601.0,117.0,91.0,38.0,354.0,102.0,89.0,18.0,6.0,164.0,55.0,294.0,136.0,174.0,273.0,50.0,106.0,128.0,138.0,1627.0,89.0,413.0,132.0,423.0,56.0,114.0,550.0,136.0,454.0,191.0
2020-06-11,229.0,387.0,2446.0,27399.0,184.0,519.0,27.0,195.0,78.0,339.0,624.0,120.0,91.0,38.0,374.0,115.0,90.0,18.0,6.0,165.0,55.0,294.0,143.0,195.0,282.0,56.0,111.0,134.0,141.0,1702.0,105.0,423.0,142.0,426.0,57.0,114.0,567.0,145.0,461.0,196.0
2020-06-12,248.0,391.0,2571.0,28925.0,187.0,523.0,28.0,197.0,80.0,355.0,651.0,121.0,92.0,38.0,405.0,116.0,92.0,18.0,6.0,167.0,61.0,309.0,145.0,199.0,287.0,68.0,115.0,141.0,142.0,1798.0,111.0,441.0,148.0,441.0,57.0,115.0,588.0,147.0,470.0,203.0
2020-06-13,264.0,392.0,2707.0,30445.0,187.0,535.0,30.0,206.0,80.0,366.0,673.0,132.0,97.0,38.0,420.0,116.0,92.0,18.0,6.0,169.0,61.0,309.0,145.0,201.0,292.0,81.0,118.0,151.0,142.0,1843.0,126.0,471.0,154.0,459.0,59.0,115.0,638.0,160.0,483.0,205.0
2020-06-14,285.0,392.0,2884.0,31897.0,190.0,535.0,31.0,217.0,81.0,380.0,710.0,134.0,98.0,39.0,437.0,123.0,92.0,18.0,6.0,170.0,61.0,309.0,168.0,207.0,299.0,96.0,134.0,156.0,150.0,1911.0,134.0,500.0,163.0,480.0,61.0,116.0,673.0,170.0,499.0,212.0
2020-06-15,303.0,393.0,3007.0,33245.0,194.0,562.0,38.0,219.0,81.0,387.0,752.0,139.0,98.0,41.0,453.0,133.0,92.0,21.0,6.0,170.0,72.0,317.0,168.0,244.0,302.0,129.0,144.0,168.0,161.0,1968.0,144.0,538.0,171.0,505.0,62.0,117.0,703.0,191.0,502.0,221.0
2020-06-16,314.0,397.0,3110.0,34246.0,197.0,570.0,38.0,233.0,81.0,388.0,804.0,143.0,99.0,41.0,475.0,176.0,94.0,21.0,6.0,172.0,72.0,327.0,170.0,321.0,307.0,131.0,157.0,172.0,165.0,1991.0,154.0,539.0,171.0,523.0,67.0,117.0,770.0,197.0,520.0,230.0
2020-06-17,339.0,397.0,3273.0,35557.0,201.0,647.0,48.0,248.0,81.0,404.0,865.0,150.0,107.0,44.0,504.0,189.0,96.0,26.0,6.0,172.0,81.0,338.0,208.0,391.0,332.0,141.0,162.0,184.0,168.0,2083.0,169.0,589.0,179.0,538.0,67.0,118.0,818.0,212.0,540.0,250.0
2020-06-18,355.0,400.0,3287.0,37071.0,225.0,648.0,53.0,249.0,84.0,407.0,946.0,169.0,110.0,44.0,506.0,191.0,96.0,30.0,6.0,174.0,94.0,350.0,236.0,414.0,347.0,148.0,196.0,205.0,174.0,2201.0,180.0,616.0,189.0,568.0,71.0,122.0,845.0,266.0,567.0,263.0
2020-06-19,371.0,407.0,3434.0,38328.0,258.0,649.0,56.0,271.0,87.0,414.0,1002.0,171.0,113.0,57.0,561.0,201.0,96.0,34.0,6.0,175.0,98.0,381.0,259.0,419.0,356.0,156.0,210.0,214.0,189.0,2337.0,192.0,631.0,207.0,600.0,79.0,123.0,855.0,372.0,590.0,265.0
2020-06-20,392.0,414.0,3622.0,39642.0,269.0,665.0,58.0,277.0,88.0,416.0,1096.0,182.0,114.0,63.0,647.0,205.0,96.0,34.0,6.0,178.0,105.0,400.0,283.0,478.0,399.0,171.0,218.0,224.0,197.0,2460.0,194.0,677.0,230.0,628.0,90.0,123.0,985.0,407.0,613.0,276.0
2020-06-21,400.0,420.0,3747.0,41173.0,282.0,767.0,63.0,304.0,95.0,437.0,1160.0,188.0,119.0,63.0,716.0,212.0,98.0,35.0,6.0,178.0,106.0,401.0,313.0,480.0,411.0,191.0,241.0,273.0,204.0,2580.0,224.0,679.0,266.0,656.0,92.0,127.0,1062.0,495.0,643.0,289.0
2020-06-22,416.0,432.0,3874.0,42753.0,294.0,825.0,66.0,311.0,97.0,445.0,1216.0,198.0,123.0,72.0,860.0,229.0,103.0,37.0,6.0,179.0,122.0,401.0,331.0,535.0,428.0,219.0,261.0,309.0,240.0,2691.0,237.0,741.0,310.0,660.0,107.0,128.0,1201.0,509.0,668.0,294.0
2020-06-23,430.0,432.0,4032.0,44206.0,306.0,852.0,77.0,356.0,101.0,487.0,1287.0,200.0,124.0,77.0,999.0,283.0,103.0,54.0,6.0,191.0,124.0,401.0,353.0,561.0,433.0,219.0,272.0,320.0,288.0,2872.0,247.0,780.0,352.0,664.0,115.0,130.0,1315.0,544.0,679.0,320.0
2020-06-24,484.0,440.0,4204.0,45815.0,328.0,894.0,79.0,366.0,103.0,498.0,1376.0,220.0,133.0,81.0,1084.0,346.0,104.0,54.0,6.0,196.0,137.0,402.0,354.0,567.0,490.0,226.0,277.0,336.0,369.0,2953.0,278.0,834.0,434.0,696.0,127.0,131.0,1374.0,598.0,716.0,361.0
2020-06-25,545.0,450.0,4409.0,47651.0,361.0,914.0,81.0,376.0,110.0,520.0,1489.0,275.0,137.0,83.0,1290.0,352.0,104.0,56.0,6.0,197.0,138.0,402.0,490.0,589.0,580.0,251.0,286.0,358.0,441.0,3131.0,283.0,858.0,461.0,705.0,141.0,138.0,1430.0,768.0,757.0,369.0
2020-06-26,608.0,454.0,4653.0,49691.0,407.0,931.0,87.0,409.0,114.0,577.0,1581.0,295.0,139.0,97.0,1488.0,377.0,111.0,62.0,6.0,199.0,148.0,402.0,562.0,642.0,685.0,256.0,294.0,383.0,481.0,3323.0,301.0,891.0,493.0,726.0,142.0,151.0,1500.0,919.0,774.0,400.0
2020-06-27,625.0,458.0,4913.0,51700.0,442.0,942.0,95.0,434.0,126.0,602.0,1684.0,324.0,140.0,125.0,1714.0,417.0,113.0,72.0,6.0,203.0,167.0,403.0,664.0,741.0,690.0,283.0,303.0,397.0,517.0,3466.0,347.0,934.0,503.0,739.0,157.0,157.0,1626.0,1029.0,827.0,401.0
2020-06-28,667.0,461.0,5053.0,53763.0,474.0,984.0,103.0,435.0,138.0,757.0,1792.0,348.0,140.0,130.0,2006.0,418.0,115.0,77.0,6.0,204.0,203.0,403.0,758.0,752.0,796.0,294.0,332.0,421.0,579.0,3570.0,434.0,968.0,546.0,760.0,180.0,160.0,1769.0,1113.0,876.0,451.0
2020-06-29,700.0,462.0,5244.0,55970.0,542.0,1009.0,104.0,503.0,150.0,814.0,1877.0,369.0,141.0,154.0,2313.0,420.0,118.0,90.0,6.0,208.0,230.0,406.0,819.0,752.0,839.0,315.0,335.0,425.0,630.0,3702.0,449.0,1005.0,636.0,767.0,195.0,170.0,1810.0,1259.0,929.0,532.0
2020-06-30,717.0,462.0,5421.0,58328.0,552.0,1075.0,115.0,537.0,171.0,900.0,1978.0,388.0,144.0,160.0,2568.0,422.0,123.0,95.0,6.0,208.0,250.0,406.0,855.0,776.0,866.0,367.0,347.0,449.0,706.0,3876.0,461.0,1045.0,682.0,812.0,214.0,190.0,1826.0,1326.0,977.0,581.0
2020-07-01,737.0,463.0,5650.0,60534.0,575.0,1083.0,120.0,572.0,190.0,928.0,2068.0,421.0,149.0,166.0,2869.0,431.0,123.0,113.0,6.0,208.0,280.0,410.0,968.0,784.0,1032.0,394.0,368.0,456.0,740.0,4024.0,474.0,1060.0,701.0,846.0,228.0,198.0,1861.0,1402.0,1006.0,626.0
2020-07-02,750.0,463.0,5809.0,62599.0,622.0,1126.0,127.0,666.0,205.0,1067.0,2152.0,456.0,153.0,176.0,3144.0,434.0,125.0,123.0,6.0,214.0,310.0,412.0,1085.0,913.0,1120.0,457.0,387.0,466.0,805.0,4213.0,502.0,1130.0,755.0,895.0,230.0,204.0,2031.0,1539.0,1048.0,702.0
